truth_class,Predicted_class
golf chipping,golf chipping
golf chipping,golf putting
golf chipping,golf chipping
golf chipping,golf chipping
golf chipping,golf putting
golf chipping,playing poker
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,cutting pineapple
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,peeling apples
peeling apples,sharpening pencil
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,vault
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,triple jump
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,gymnastics tumbling
gymnastics tumbling,vault
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,beatboxing
assembling computer,assembling computer
assembling computer,blasting sand
assembling computer,assembling computer
assembling computer,unboxing
assembling computer,assembling computer
assembling computer,reading book
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,spraying
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,arm wrestling
assembling computer,assembling computer
assembling computer,assembling computer
assembling computer,assembling computer
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,crawling baby
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing organ
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,recording music
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
playing keyboard,playing keyboard
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,juggling balls
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,news anchoring
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,playing harp
cleaning windows,gargling
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,cleaning windows
cleaning windows,abseiling
cleaning windows,feeding goats
spraying,spraying
spraying,blasting sand
spraying,spraying
spraying,archery
spraying,spray painting
spraying,faceplanting
spraying,checking tires
spraying,spraying
spraying,cleaning pool
spraying,spraying
spraying,blasting sand
spraying,spraying
spraying,spraying
spraying,cleaning gutters
spraying,spraying
spraying,blasting sand
spraying,spraying
spraying,driving tractor
spraying,watering plants
spraying,bowling
spraying,watering plants
disc golfing,archery
disc golfing,flying kite
disc golfing,riding mule
disc golfing,disc golfing
disc golfing,disc golfing
disc golfing,riding unicycle
disc golfing,disc golfing
disc golfing,disc golfing
disc golfing,sign language interpreting
disc golfing,disc golfing
disc golfing,yoga
disc golfing,disc golfing
disc golfing,setting table
disc golfing,catching or throwing frisbee
disc golfing,disc golfing
disc golfing,disc golfing
disc golfing,disc golfing
disc golfing,catching or throwing frisbee
disc golfing,disc golfing
disc golfing,tai chi
auctioning,salsa dancing
auctioning,news anchoring
auctioning,riding mechanical bull
auctioning,auctioning
auctioning,dining
auctioning,auctioning
auctioning,shaking hands
auctioning,reading book
auctioning,auctioning
auctioning,auctioning
auctioning,auctioning
auctioning,auctioning
auctioning,tai chi
auctioning,drinking
auctioning,changing oil
auctioning,testifying
auctioning,playing cricket
auctioning,auctioning
auctioning,dining
auctioning,grooming dog
auctioning,driving car
auctioning,auctioning
auctioning,kissing
auctioning,washing feet
auctioning,auctioning
auctioning,driving car
auctioning,celebrating
playing piano,using computer
playing piano,playing piano
playing piano,playing violin
playing piano,playing piano
playing piano,playing keyboard
playing piano,playing keyboard
playing piano,trimming or shaving beard
playing piano,dancing ballet
playing piano,playing organ
playing piano,playing keyboard
playing piano,playing piano
playing piano,playing piano
playing piano,playing piano
playing piano,playing piano
playing piano,playing piano
playing piano,playing piano
playing piano,playing piano
playing piano,playing piano
playing piano,dining
side kick,side kick
side kick,side kick
side kick,side kick
side kick,stretching leg
side kick,side kick
side kick,side kick
side kick,side kick
side kick,side kick
side kick,side kick
side kick,high kick
side kick,side kick
side kick,side kick
side kick,tai chi
side kick,side kick
side kick,side kick
side kick,punching person (boxing)
side kick,stretching leg
side kick,tai chi
side kick,side kick
side kick,side kick
side kick,side kick
side kick,side kick
side kick,playing poker
side kick,high kick
side kick,side kick
side kick,drop kicking
side kick,headbutting
side kick,roller skating
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,dunking basketball
kitesurfing,windsurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,spraying
kitesurfing,windsurfing
kitesurfing,kitesurfing
kitesurfing,yoga
kitesurfing,cleaning pool
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,changing wheel
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,surfing water
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,kitesurfing
kitesurfing,hockey stop
kitesurfing,kitesurfing
kitesurfing,kitesurfing
shredding paper,bookbinding
shredding paper,baking cookies
shredding paper,folding paper
shredding paper,bookbinding
shredding paper,garbage collecting
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,stretching arm
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,taking a shower
shredding paper,garbage collecting
shredding paper,shredding paper
shredding paper,counting money
shredding paper,playing monopoly
shredding paper,bookbinding
shredding paper,unboxing
shredding paper,stretching arm
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,changing oil
shredding paper,shredding paper
shredding paper,ripping paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,shredding paper
shredding paper,using computer
shredding paper,washing dishes
making pizza,making pizza
making pizza,making pizza
making pizza,barbequing
making pizza,making pizza
making pizza,making pizza
making pizza,cooking chicken
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,washing dishes
making pizza,baking cookies
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,waiting in line
making pizza,making pizza
making pizza,making pizza
making pizza,making pizza
making pizza,baking cookies
riding a bike,roller skating
riding a bike,riding mountain bike
riding a bike,riding a bike
riding a bike,riding a bike
riding a bike,motorcycling
riding a bike,driving car
riding a bike,riding mountain bike
riding a bike,motorcycling
riding a bike,walking the dog
riding a bike,riding a bike
riding a bike,answering questions
riding a bike,smoking
riding a bike,riding a bike
riding a bike,diving cliff
riding a bike,riding a bike
riding a bike,riding a bike
riding a bike,riding mountain bike
riding a bike,riding a bike
riding a bike,riding a bike
riding a bike,passing American football (not in game)
riding a bike,walking the dog
drinking,drinking
drinking,ripping paper
drinking,drinking beer
drinking,drinking
drinking,applauding
drinking,testifying
drinking,drinking
drinking,drinking
drinking,tasting beer
drinking,drinking
drinking,drinking
drinking,using remote controller (not gaming)
drinking,carrying baby
drinking,news anchoring
drinking,playing didgeridoo
drinking,waxing chest
drinking,drinking beer
drinking,eating doughnuts
drinking,drinking
drinking,smoking
drinking,laughing
drinking,shaking head
drinking,drinking
drinking,using computer
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,trimming or shaving beard
waxing chest,punching person (boxing)
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing back
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,waxing chest
waxing chest,sign language interpreting
waxing chest,waxing chest
baby waking up,baby waking up
baby waking up,baby waking up
baby waking up,sneezing
baby waking up,dancing ballet
baby waking up,sneezing
baby waking up,shaking head
baby waking up,baby waking up
